date_administered,administering_provider_type,new_primary_series_doses,new_recipients,new_series_completed,new_booster_doses,new_booster_recipients,new_2nd_booster_recipients,new_bivalent_booster_doses,new_bivalent_booster_recipients,cumulative_primary_series_doses,cumulative_recipients,cumulative_series_completed,cumulative_booster_doses,cumulative_booster_recipients,cumulative_2nd_booster_recipients,cumulative_bivalent_booster_doses,cumulative_bivalent_booster_recipients,data_as_of,data_updated_at,data_loaded_at
2022/05/25,All Providers,218,110,111,2174,647,1519,0,0,1468698,791630,735294,633383,536606,95712,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/05/26,All Providers,186,112,76,2004,633,1354,0,0,1468884,791742,735370,635387,537239,97066,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/05/27,All Providers,201,108,94,2621,833,1770,0,0,1469085,791850,735464,638008,538072,98836,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/05/28,All Providers,112,65,48,1138,502,626,0,0,1469197,791915,735512,639146,538574,99462,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/05/29,All Providers,64,44,20,594,232,360,0,0,1469261,791959,735532,639740,538806,99822,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/05/30,All Providers,16,10,6,166,91,74,0,0,1469277,791969,735538,639906,538897,99896,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/05/31,All Providers,213,116,100,2076,537,1521,0,0,1469490,792085,735638,641982,539434,101417,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/01,All Providers,187,107,80,2219,752,1448,0,0,1469677,792192,735718,644201,540186,102865,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/02,All Providers,176,100,78,2097,820,1265,0,0,1469853,792292,735796,646298,541006,104130,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/03,All Providers,233,119,117,2626,894,1711,0,0,1470086,792411,735913,648924,541900,105841,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/04,All Providers,135,79,57,1016,421,584,0,0,1470221,792490,735970,649940,542321,106425,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/05,All Providers,62,38,24,468,174,292,0,0,1470283,792528,735994,650408,542495,106717,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/06,All Providers,188,94,96,1641,544,1085,0,0,1470471,792622,736090,652049,543039,107802,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/07,All Providers,161,95,68,1448,426,1011,0,0,1470632,792717,736158,653497,543465,108813,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/08,All Providers,150,92,61,1457,422,1026,0,0,1470782,792809,736219,654954,543887,109839,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/09,All Providers,173,102,73,1488,439,1037,0,0,1470955,792911,736292,656442,544326,110876,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/10,All Providers,237,136,104,1806,551,1235,0,0,1471192,793047,736396,658248,544877,112111,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/11,All Providers,111,59,52,678,313,362,0,0,1471303,793106,736448,658926,545190,112473,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/12,All Providers,45,27,18,334,112,218,0,0,1471348,793133,736466,659260,545302,112691,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/13,All Providers,162,85,80,1186,376,797,0,0,1471510,793218,736546,660446,545678,113488,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/14,All Providers,125,74,52,1148,318,823,0,0,1471635,793292,736598,661594,545996,114311,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/15,All Providers,158,100,59,1237,343,881,0,0,1471793,793392,736657,662831,546339,115192,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/16,All Providers,159,97,65,1261,417,833,0,0,1471952,793489,736722,664092,546756,116025,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/17,All Providers,208,112,96,1528,481,1030,0,0,1472160,793601,736818,665620,547237,117055,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/18,All Providers,69,44,25,575,215,355,0,0,1472229,793645,736843,666195,547452,117410,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/19,All Providers,48,29,20,280,114,163,0,0,1472277,793674,736863,666475,547566,117573,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/20,All Providers,113,77,36,866,236,618,0,0,1472390,793751,736899,667341,547802,118191,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/21,All Providers,197,142,55,953,264,677,0,0,1472587,793893,736954,668294,548066,118868,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/22,All Providers,370,313,58,1074,306,751,0,0,1472957,794206,737012,669368,548372,119619,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/23,All Providers,535,464,72,1115,337,769,0,0,1473492,794670,737084,670483,548709,120388,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/24,All Providers,881,796,87,1398,486,898,0,0,1474373,795466,737171,671881,549195,121286,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/25,All Providers,707,674,33,457,196,256,0,0,1475080,796140,737204,672338,549391,121542,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/26,All Providers,127,112,15,220,66,152,0,0,1475207,796252,737219,672558,549457,121694,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/27,All Providers,600,542,59,966,283,674,0,0,1475807,796794,737278,673524,549740,122368,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/28,All Providers,583,521,62,922,266,639,0,0,1476390,797315,737340,674446,550006,123007,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/29,All Providers,545,481,67,1036,268,758,0,0,1476935,797796,737407,675482,550274,123765,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/06/30,All Providers,525,472,53,1063,398,657,0,0,1477460,798268,737460,676545,550672,124422,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/01,All Providers,615,557,59,1100,309,775,0,0,1478075,798825,737519,677645,550981,125197,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/02,All Providers,232,204,28,389,146,234,0,0,1478307,799029,737547,678034,551127,125431,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/03,All Providers,55,45,11,219,60,157,0,0,1478362,799074,737558,678253,551187,125588,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/04,All Providers,77,74,4,52,34,18,0,0,1478439,799148,737562,678305,551221,125606,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/05,All Providers,453,385,70,915,263,639,0,0,1478892,799533,737632,679220,551484,126245,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/06,All Providers,384,324,61,1038,308,724,0,0,1479276,799857,737693,680258,551792,126969,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/07,All Providers,414,355,62,974,271,695,0,0,1479690,800212,737755,681232,552063,127664,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/08,All Providers,592,517,78,1189,315,851,0,0,1480282,800729,737833,682421,552378,128515,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/09,All Providers,148,131,18,445,110,325,0,0,1480430,800860,737851,682866,552488,128840,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/10,All Providers,57,40,17,272,64,201,0,0,1480487,800900,737868,683138,552552,129041,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/11,All Providers,329,270,60,1025,285,724,0,0,1480816,801170,737928,684163,552837,129765,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/12,All Providers,383,325,59,950,280,659,0,0,1481199,801495,737987,685113,553117,130424,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/13,All Providers,349,271,79,1145,243,878,0,0,1481548,801766,738066,686258,553360,131302,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/14,All Providers,392,270,124,1129,272,842,0,0,1481940,802036,738190,687387,553632,132144,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/15,All Providers,668,423,247,1426,332,1074,0,0,1482608,802459,738437,688813,553964,133218,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/16,All Providers,288,105,183,608,166,433,0,0,1482896,802564,738620,689421,554130,133651,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/17,All Providers,97,45,52,280,60,209,0,0,1482993,802609,738672,689701,554190,133860,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/18,All Providers,388,239,151,1046,238,790,0,0,1483381,802848,738823,690747,554428,134650,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/19,All Providers,415,257,159,1009,259,731,0,0,1483796,803105,738982,691756,554687,135381,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/20,All Providers,424,223,201,923,252,657,0,0,1484220,803328,739183,692679,554939,136038,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/21,All Providers,491,223,268,980,275,688,0,0,1484711,803551,739451,693659,555214,136726,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/22,All Providers,849,329,521,1210,319,875,0,0,1485560,803880,739972,694869,555533,137601,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/23,All Providers,508,143,366,441,121,308,0,0,1486068,804023,740338,695310,555654,137909,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/24,All Providers,87,39,48,215,52,160,0,0,1486155,804062,740386,695525,555706,138069,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/25,All Providers,568,222,346,806,224,564,0,0,1486723,804284,740732,696331,555930,138633,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/26,All Providers,499,189,311,840,255,570,0,0,1487222,804473,741043,697171,556185,139203,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/27,All Providers,454,166,290,747,218,517,0,0,1487676,804639,741333,697918,556403,139720,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/28,All Providers,487,184,303,790,227,550,0,0,1488163,804823,741636,698708,556630,140270,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/29,All Providers,767,292,477,882,285,568,0,0,1488930,805115,742113,699590,556915,140838,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/30,All Providers,295,87,208,320,112,203,0,0,1489225,805202,742321,699910,557027,141041,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/07/31,All Providers,64,26,38,155,39,112,0,0,1489289,805228,742359,700065,557066,141153,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/01,All Providers,403,173,231,653,223,416,0,0,1489692,805401,742590,700718,557289,141569,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/02,All Providers,397,163,234,583,209,364,0,0,1490089,805564,742824,701301,557498,141933,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/03,All Providers,368,157,212,653,231,405,0,0,1490457,805721,743036,701954,557729,142338,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/04,All Providers,405,175,230,615,220,378,0,0,1490862,805896,743266,702569,557949,142716,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/05,All Providers,636,256,380,721,267,440,0,0,1491498,806152,743646,703290,558216,143156,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/06,All Providers,237,136,102,354,159,183,0,0,1491735,806288,743748,703644,558375,143339,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/07,All Providers,50,31,19,121,41,79,0,0,1491785,806319,743767,703765,558416,143418,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/08,All Providers,390,159,231,615,253,342,0,0,1492175,806478,743998,704380,558669,143760,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/09,All Providers,402,162,241,617,278,327,0,0,1492577,806640,744239,704997,558947,144087,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/10,All Providers,371,154,219,459,214,237,0,0,1492948,806794,744458,705456,559161,144324,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/11,All Providers,334,131,203,511,228,272,0,0,1493282,806925,744661,705967,559389,144596,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/12,All Providers,710,328,382,754,324,409,0,0,1493992,807253,745043,706721,559713,145005,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/13,All Providers,167,91,77,279,109,163,0,0,1494159,807344,745120,707000,559822,145168,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/14,All Providers,49,31,19,133,63,64,0,0,1494208,807375,745139,707133,559885,145232,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/15,All Providers,351,162,189,609,264,328,0,0,1494559,807537,745328,707742,560149,145560,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/16,All Providers,354,148,208,552,222,310,0,0,1494913,807685,745536,708294,560371,145870,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/17,All Providers,329,147,183,440,156,272,0,0,1495242,807832,745719,708734,560527,146142,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/18,All Providers,319,145,174,467,147,312,0,0,1495561,807977,745893,709201,560674,146454,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/19,All Providers,551,231,323,530,191,313,0,0,1496112,808208,746216,709731,560865,146767,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/20,All Providers,162,87,75,234,93,136,0,0,1496274,808295,746291,709965,560958,146903,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/21,All Providers,38,27,11,71,27,40,0,0,1496312,808322,746302,710036,560985,146943,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/22,All Providers,297,138,159,432,150,267,0,0,1496609,808460,746461,710468,561135,147210,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/23,All Providers,301,129,175,426,151,266,0,0,1496910,808589,746636,710894,561286,147476,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/24,All Providers,339,148,193,401,177,217,0,0,1497249,808737,746829,711295,561463,147693,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/25,All Providers,310,151,164,388,138,240,0,0,1497559,808888,746993,711683,561601,147933,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/26,All Providers,492,186,309,442,168,264,0,0,1498051,809074,747302,712125,561769,148197,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/27,All Providers,133,51,82,157,69,85,0,0,1498184,809125,747384,712282,561838,148282,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/28,All Providers,41,21,20,69,28,37,0,0,1498225,809146,747404,712351,561866,148319,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/29,All Providers,244,113,131,312,119,186,0,0,1498469,809259,747535,712663,561985,148505,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/30,All Providers,263,117,146,314,121,179,0,0,1498732,809376,747681,712977,562106,148684,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/08/31,All Providers,212,101,112,257,93,152,2,2,1498944,809477,747793,713234,562199,148836,2,2,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/01,All Providers,212,98,117,135,72,60,11,11,1499156,809575,747910,713369,562271,148896,13,13,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/02,All Providers,390,141,249,87,64,20,12,12,1499546,809716,748159,713456,562335,148916,25,25,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/03,All Providers,74,25,53,13,9,2,105,105,1499620,809741,748212,713469,562344,148918,130,130,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/04,All Providers,9,4,8,8,4,4,86,86,1499629,809745,748220,713477,562348,148922,216,216,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/05,All Providers,9,3,7,3,2,0,5,5,1499638,809748,748227,713480,562350,148922,221,221,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/06,All Providers,194,72,137,38,26,9,319,319,1499832,809820,748364,713518,562376,148931,540,540,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/07,All Providers,178,68,163,47,27,10,1926,1926,1500010,809888,748527,713565,562403,148941,2466,2466,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/08,All Providers,166,73,148,38,16,13,2108,2108,1500176,809961,748675,713603,562419,148954,4574,4574,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/09,All Providers,331,111,284,53,37,10,2333,2333,1500507,810072,748959,713656,562456,148964,6907,6907,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/10,All Providers,90,28,107,18,15,2,1286,1286,1500597,810100,749066,713674,562471,148966,8193,8193,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/11,All Providers,14,4,40,9,4,3,900,900,1500611,810104,749106,713683,562475,148969,9093,9093,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/12,All Providers,151,64,184,49,25,16,3510,3510,1500762,810168,749290,713732,562500,148985,12603,12603,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/13,All Providers,150,72,170,68,35,15,3428,3428,1500912,810240,749460,713800,562535,149000,16031,16031,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/14,All Providers,166,69,195,57,30,13,3600,3600,1501078,810309,749655,713857,562565,149013,19631,19631,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/15,All Providers,160,68,176,169,36,98,3915,3915,1501238,810377,749831,714026,562601,149111,23546,23546,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/16,All Providers,326,108,312,94,51,28,4305,4305,1501564,810485,750143,714120,562652,149139,27851,27851,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/17,All Providers,53,22,76,44,17,19,1818,1818,1501617,810507,750219,714164,562669,149158,29669,29669,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/18,All Providers,10,3,35,7,4,3,1002,1002,1501627,810510,750254,714171,562673,149161,30671,30671,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/19,All Providers,158,69,186,61,36,17,3833,3832,1501785,810579,750440,714232,562709,149178,34504,34503,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/20,All Providers,147,61,164,67,39,18,3826,3825,1501932,810640,750604,714299,562748,149196,38330,38328,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/21,All Providers,127,56,178,93,40,34,3846,3846,1502059,810696,750782,714392,562788,149230,42176,42174,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/22,All Providers,172,67,205,94,40,26,3853,3853,1502231,810763,750987,714486,562828,149256,46029,46027,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/23,All Providers,276,111,276,90,54,22,4335,4334,1502507,810874,751263,714576,562882,149278,50364,50361,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/24,All Providers,40,15,78,52,8,31,2113,2113,1502547,810889,751341,714628,562890,149309,52477,52474,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/25,All Providers,10,5,28,6,4,1,945,944,1502557,810894,751369,714634,562894,149310,53422,53418,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/26,All Providers,118,64,166,72,32,30,4088,4086,1502675,810958,751535,714706,562926,149340,57510,57504,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/27,All Providers,136,69,192,62,29,22,3837,3837,1502811,811027,751727,714768,562955,149362,61347,61341,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/28,All Providers,134,63,181,69,33,24,3992,3989,1502945,811090,751908,714837,562988,149386,65339,65330,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/29,All Providers,98,56,138,59,28,20,3793,3792,1503043,811146,752046,714896,563016,149406,69132,69122,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/09/30,All Providers,204,87,243,67,27,30,4033,4032,1503247,811233,752289,714963,563043,149436,73165,73154,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/01,All Providers,46,19,60,106,15,63,1870,1869,1503293,811252,752349,715069,563058,149499,75035,75023,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2022/10/02,All Providers,14,6,45,65,11,41,1010,1009,1503307,811258,752394,715134,563069,149540,76045,76032,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
